hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,1,2019-04-14,Chitralahari,Telugu,2D,04:40 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,3,2019-04-14,Chitralahari,Telugu,2D,07:30 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,2,2019-04-14,Chitralahari,Telugu,2D,07:45 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,3,2019-04-14,Chitralahari,Telugu,2D,10:30 PM
hyderabad,Carnival: Ameerpet,1,2019-04-14,Chitralahari,Telugu,2D,10:15 AM
hyderabad,Carnival: Ameerpet,3,2019-04-14,Chitralahari,Telugu,2D,01:15 PM
hyderabad,Carnival: Ameerpet,2,2019-04-14,Chitralahari,Telugu,2D,04:15 PM
hyderabad,Carnival: Ameerpet,2,2019-04-14,Chitralahari,Telugu,2D,07:15 PM
hyderabad,Carnival: Ameerpet,2,2019-04-14,Chitralahari,Telugu,2D,10:15 PM
hyderabad,"Carnival: Leonia, Shameerpet",2,2019-04-14,Chitralahari,Telugu,2D,10:50 AM
hyderabad,"Carnival: Leonia, Shameerpet",3,2019-04-14,Chitralahari,Telugu,2D,01:40 PM
hyderabad,"Carnival: Leonia, Shameerpet",3,2019-04-14,Chitralahari,Telugu,2D,04:50 PM
hyderabad,"Carnival: Leonia, Shameerpet",3,2019-04-14,Chitralahari,Telugu,2D,07:40 PM
hyderabad,"Carnival: Leonia, Shameerpet",1,2019-04-14,Chitralahari,Telugu,2D,10:30 PM
hyderabad,Cine Town: Miyapur,3,2019-04-14,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Cine Town: Miyapur,3,2019-04-14,Chitralahari,Telugu,2D,02:30 PM
hyderabad,Cine Town: Miyapur,1,2019-04-14,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Cine Town: Miyapur,1,2019-04-14,Chitralahari,Telugu,2D,09:45 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-04-14,Chitralahari,Telugu,2D,10:05 AM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",1,2019-04-14,Chitralahari,Telugu,2D,11:10 AM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-04-14,Chitralahari,Telugu,2D,01:00 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-04-14,Chitralahari,Telugu,2D,02:05 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-04-14,Chitralahari,Telugu,2D,02:25 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-04-14,Chitralahari,Telugu,2D,04:55 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",2,2019-04-14,Chitralahari,Telugu,2D,08:00 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",3,2019-04-14,Chitralahari,Telugu,2D,10:25 PM
hyderabad,"Cinepolis: CCPL Mall Malkajgiri, Hyderabad",1,2019-04-14,Chitralahari,Telugu,2D,10:45 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-04-14,Chitralahari,Telugu,2D,10:20 AM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",2,2019-04-14,Chitralahari,Telugu,2D,10:40 AM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-04-14,Chitralahari,Telugu,2D,02:15 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",1,2019-04-14,Chitralahari,Telugu,2D,05:10 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",1,2019-04-14,Chitralahari,Telugu,2D,07:20 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",2,2019-04-14,Chitralahari,Telugu,2D,08:00 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",3,2019-04-14,Chitralahari,Telugu,2D,10:50 PM
hyderabad,"Cinepolis: Manjeera Mall, Kukatpally",2,2019-04-14,Chitralahari,Telugu,2D,11:00 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",1,2019-04-14,Chitralahari,Telugu,2D,10:00 AM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-04-14,Chitralahari,Telugu,2D,10:30 AM
hyderabad,"Cinepolis: Mantra Mall, Attapur",2,2019-04-14,Chitralahari,Telugu,2D,11:50 AM
hyderabad,"Cinepolis: Mantra Mall, Attapur",2,2019-04-14,Chitralahari,Telugu,2D,02:20 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",3,2019-04-14,Chitralahari,Telugu,2D,05:05 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",2,2019-04-14,Chitralahari,Telugu,2D,07:50 PM
hyderabad,"Cinepolis: Mantra Mall, Attapur",1,2019-04-14,Chitralahari,Telugu,2D,10:35 PM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",2,2019-04-14,Chitralahari,Telugu,2D,10:30 AM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",1,2019-04-14,Chitralahari,Telugu,2D,01:20 PM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",1,2019-04-14,Chitralahari,Telugu,2D,02:15 PM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",3,2019-04-14,Chitralahari,Telugu,2D,04:10 PM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",1,2019-04-14,Chitralahari,Telugu,2D,05:00 PM
hyderabad,"Cinepolis: Sudha Cinemas, Hyderabad",1,2019-04-14,Chitralahari,Telugu,2D,07:45 PM
